ID;Centro de Custo;Data Registro;Hora do registro;Vlr. Unit.;Qtde; Valor ;Material;Texto breve material;Local;Tipo
10081263;40022;06/12/2021;19:18:09;R$ 742,08;1;R$ 742,08;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-2000-2100-X000006;Corretiva
10081264;40002;06/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081265;40001;07/12/2021;20:49:45;R$ 5.750,01;1;R$ 5.750,01;85001805;TINTA,200260323;REM01-1000-1100-E000001;Corretiva
10081266;40002;07/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081267;40012;08/12/2021;17:19:15;R$ 1.406,63;1;R$ 1.406,63;85001927;CORREIA;REM01-1000-1200-E000006;Planejada
10081268;40001;09/12/2021;15:28:45;R$ 271,30;1;R$ 271,30;85002121;AMORTECEDOR HIDRAULICO,M8X1,SMC/RBC0806;REM01-1000-1100-E000001;Planejada
10080076;40019;09/02/2020;05:20:59;R$ 11,85;1;R$ 11,85;85002301;MANG. FESTO PUN-6 X 1,0;REM01-2000-2100-X000003;Corretiva
10081270;40007;12/12/2021;01:26:17;R$ 325,30;1;R$ 325,30;85002234;DIAFRAGMA,DA BOMBA,WILDEN/02-1010-58;REM01-1000-1200-E000001;Planejada
10081271;40007;13/12/2021;05:42:39;R$ 736,92;1;R$ 736,92;85002058;AVENTAL,SCHIMITTEL/SEG007GRAFILMC56X95CM;REM01-1000-1200-E000001;Corretiva
10081272;40002;13/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081273;40002;14/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081274;40005;17/12/2021;21:28:08;R$ 1.892,08;1;R$ 1.892,08;85001905;VEDACAO CJ,GEA TUCHEN/221001688;REM01-1000-1100-E000005;Corretiva
10081275;40008;17/12/2021;21:44:16;R$ 480,15;1;R$ 480,15;85002155;ENDURECEDOR,ENDURECEDOR NITOPRIMER 30;REM01-1000-1200-E000002;Planejada
10081276;40023;18/12/2021;07:42:42;R$ 663,18;1;R$ 663,18;85002047;MOLA,DA EVS,GEFERPLAS/DES CJ-C26-104;REM01-2000-2200-X000001;Corretiva
10081277;40011;18/12/2021;09:17:45;R$ 433,59;1;R$ 433,59;85002172;HASTE,DA ECT,/DES NE-11-308-1733;REM01-1000-1200-E000005;Corretiva
10081278;40023;20/12/2021;05:14:07;R$ 1.091,49;1;R$ 1.091,49;85001931;PONTEIRA/DES NE-11-308;REM01-2000-2200-X000001;Corretiva
10081279;40002;20/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081280;40002;21/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081281;40002;22/12/2021;13:24:57;R$ 6.696,01;1;R$ 6.696,01;85001813;ENGRENAGEM;REM01-1000-1100-E000002;Planejada
10081211;40002;08/10/2021;21:14:20;R$ 499,61;1;R$ 499,61;85002144;CORRENTE TRANS./SI,ASA 35,S;REM01-1000-1100-E000002;Corretiva
10081283;40027;22/12/2021;18:48:47;R$ 775,91;1;R$ 775,91;85002048;MANIFOLD,DA VALV,REXROTH/8985003712;REM01-2000-2200-X000005;Corretiva
10079071;40023;26/01/2019;18:58:00;R$ 249,72;1;R$ 249,72;85002289;VALV. PNEUM REG PRESSAO/LRMA-1/4;REM01-2000-2200-X000001;Corretiva
10081285;40006;23/12/2021;23:06:21;R$ 1.171,75;1;R$ 1.171,75;85001972;MOTORREDUTOR,WAF20DRS71SASPIROPLAN27,50;REM01-1000-1100-E000006;Corretiva
10081144;40017;02/09/2021;21:50:31;R$ 943,27;1;R$ 943,27;85002012;CHAVE SEG/3NA,S/BOB;REM01-2000-2100-X000001;Corretiva
10081287;40014;26/12/2021;20:59:30;R$ 454,68;1;R$ 454,68;85002162;VARAO,DO EPL,/DES CJ-C02-056;REM01-1000-1200-F000002;Corretiva
10081288;40012;26/12/2021;05:13:32;R$ 357,62;1;R$ 357,62;85002213;TRINCO,DA EVS,/DES CI-C26-030;REM01-1000-1200-E000006;Corretiva
10081289;40003;27/12/2021;16:20:52;R$ 456,72;1;R$ 456,72;85002047;MOLA,DA EVS,GEFERPLAS/DES CJ-C26-104;REM01-1000-1100-E000003;Corretiva
10081290;40002;27/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081291;40003;28/12/2021;20:12:50;R$ 490,05;1;R$ 490,05;85002149;CATALISADOR,MONOLITHUT4000FNCOMPB1,39KG;REM01-1000-1100-E000003;Corretiva
10081292;40001;28/12/2021;08:39:05;R$ 465,44;1;R$ 465,44;85002045;GERADOR VACUO,FESTO/VAD-1/4;REM01-1000-1100-E000001;Corretiva
10081293;40002;28/12/2021;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081294;40008;29/12/2021;18:24:47;R$ 749,42;1;R$ 749,42;85001943;PONTEIRA,DA EVS,/DES CJ-C26-093;REM01-1000-1200-E000002;Corretiva
10081295;40026;29/12/2021;02:37:58;R$ 617,34;1;R$ 617,34;85002088;AMORTECEDOR,LIFT-O-MAT 555800150N-K2-D1;REM01-2000-2200-X000004;Corretiva
10081296;40019;29/12/2021;19:26:34;R$ 531,30;1;R$ 531,30;85002124;MOLA,DA EVS,/DES CI-C26-005;REM01-2000-2100-X000003;Planejada
10081297;40007;30/12/2021;19:50:28;R$ 734,40;1;R$ 734,40;85002051;CILINDRO PNEUMATICO,16MM,FESTO/170837;REM01-1000-1200-E000001;Planejada
10081298;40006;30/12/2021;03:17:41;R$ 482,00;1;R$ 482,00;85002167;CILINDRO PNEUM,FESTO/DNC-40-160-PPV;REM01-1000-1100-E000006;Corretiva
10081299;40008;30/12/2021;18:48:47;R$ 1.109,87;1;R$ 1.109,87;85001977;VALVULA DIRECIONAL SIMPL ES SO;REM01-1000-1200-E000002;Corretiva
10081300;40024;30/12/2021;21:55:08;R$ 594,23;1;R$ 594,23;85002094;COPO,DA EVS,/DES CC C26 206;REM01-2000-2200-X000002;Corretiva
10081301;40002;31/12/2021;15:53:41;R$ 350,88;1;R$ 350,88;85001982;LACRE PLAST. SEG./ PERS. 2;REM01-1000-1100-E000002;Corretiva
10081302;40016;01/01/2022;21:08:50;R$ 433,79;1;R$ 433,79;85002185;CILINDRO NORM.DSBC-40-50-PPVA-N3;REM01-1000-2200-F000002;Corretiva
10081303;40002;01/01/2022;20:34:04;R$ 1.376,38;1;R$ 1.376,38;85001955;CORRENTE/NE-11-308-1;REM01-1000-1100-E000002;Corretiva
10081304;40032;02/01/2022;20:35:50;R$ 1.647,93;1;R$ 1.647,93;85001834;TRANSMISSOR PRESSAO,DANFOSS/060G3215;REM01-3000-3200-T000002;Corretiva
10081305;40002;03/01/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081306;40023;04/01/2022;05:37:09;R$ 1.696,40;1;R$ 1.696,40;85001817;MEDIDOR VAZ/SV4200;REM01-2000-2200-X000001;Corretiva
10081307;40001;04/01/2022;04:54:30;R$ 811,73;1;R$ 811,73;85002041;SENSOR PROX/NJ4-12 GM-N;REM01-1000-1100-E000001;Corretiva
10081308;40027;05/01/2022;20:06:22;R$ 355,20;1;R$ 355,20;85002214;HIPOCLORITO SODIO,30KG,BRASKEM/1791;REM01-2000-2200-X000005;Planejada
10081309;40007;06/01/2022;06:00:50;R$ 2.119,08;1;R$ 2.119,08;85001911;BRAÇO ENS./74985;REM01-1000-1200-E000001;Planejada
10081310;40014;06/01/2022;04:49:35;R$ 892,69;1;R$ 892,69;85002023;JUNTA INOX,DINATECNICA/JEAVP PN10 DN4POL;REM01-1000-1200-F000002;Corretiva
10081311;40008;07/01/2022;18:02:50;R$ 533,52;1;R$ 533,52;85002123;BUCHA AGULHAS,INA/BK 1612;REM01-1000-1200-E000002;Planejada
10081312;40007;08/01/2022;15:49:19;R$ 760,54;1;R$ 760,54;85001935;CORTA,DA ECH,/DES CH-C26-091;REM01-1000-1200-E000001;Corretiva
10081313;40002;10/01/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081314;40008;10/01/2022;21:25:30;R$ 537,49;1;R$ 537,49;85001983;BICO,ENVASADORA,USIMEQUI/DES015A02001A;REM01-1000-1200-E000002;Planejada
10081315;40020;12/01/2022;16:32:23;R$ 506,43;1;R$ 506,43;85002129;CORREIA,BORR NBR,3240X35MM,RR103240X35F;REM01-2000-2100-X000004;Corretiva
10081316;40029;16/01/2022;00:42:39;R$ 498,46;1;R$ 498,46;85002145;AMORTECEDOR HIDRAULICO,FESTO/YSR-12-12-C;REM01-3000-3100-C000001;Planejada
10081317;40002;17/01/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081318;40016;17/01/2022;19:39:23;R$ 845,51;1;R$ 845,51;85002035;TERMINAL ROTULA,TERMICOM/TI 10 EA;REM01-1000-2200-F000002;Corretiva
10080405;40001;18/03/2020;05:20:59;R$ 11,85;1;R$ 11,85;85002301;MANG. FESTO PUN-6 X 1,0;REM01-1000-1100-E000001;Planejada
10080590;40016;24/05/2020;19:55:48;R$ 998,25;1;R$ 998,25;85001999;TINTA,BICOMP,CZ CL,INTERTHANE990CZCL3,6L;REM01-1000-2200-F000002;Corretiva
10081321;40002;23/01/2022;18:58:20;R$ 296,20;1;R$ 296,20;85002252;AMORTECEDOR HIDRAULICO,M10X1,SMC/RBC1007;REM01-1000-1100-E000002;Planejada
10081322;40002;24/01/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081323;40001;27/01/2022;21:33:09;R$ 45,00;90;R$ 4.050,00;85001794;ROL. 6004 2RS;REM01-1000-1100-E000001;Planejada
10081324;40007;27/01/2022;05:37:09;R$ 1.696,44;1;R$ 1.696,44;85001817;MEDIDOR VAZ/SV4200;REM01-1000-1200-E000001;Corretiva
10081325;40004;28/01/2022;12:33:55;R$ 548,31;1;R$ 548,31;85002114;ROLAMENTO CONTATO ANGULAR,SKF/7201 B M;REM01-1000-1100-E000004;Planejada
10081326;40008;28/01/2022;22:17:50;R$ 536,28;1;R$ 536,28;85002121;AMORTECEDOR HIDRAULICO,M8X1,SMC/RBC0806;REM01-1000-1200-E000002;Corretiva
10081327;40002;28/01/2022;21:22:36;R$ 396,62;1;R$ 396,62;85002193;BUCHA AGULHAS,INA/HK 4020;REM01-1000-1100-E000002;Planejada
10081328;40002;31/01/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081329;40008;02/02/2022;14:20:01;R$ 573,64;1;R$ 573,64;85002103;VENTOSA,55MM,1/4BSP,FESTO/35421;REM01-1000-1200-E000002;Corretiva
10081330;40001;02/02/2022;08:56:10;R$ 396,62;1;R$ 396,62;85002193;BUCHA AGULHAS,INA/HK 4020;REM01-1000-1100-E000001;Planejada
10081331;40002;02/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081332;40001;03/02/2022;04:59:22;R$ 1.667,39;1;R$ 1.667,39;85001920;BICO,AE3D/BICO0,40MMIMPRESSORA3D;REM01-1000-1100-E000001;Corretiva
10081333;40001;06/02/2022;05:32:25;R$ 1.809,46;1;R$ 1.809,46;85001815;APOIO,DO EPL,BFB/451009;REM01-1000-1100-E000001;Corretiva
10081334;40007;06/02/2022;19:37:08;R$ 808,45;1;R$ 808,45;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-1000-1200-E000001;Planejada
10081335;40026;07/02/2022;12:22:39;R$ 1.526,52;1;R$ 1.526,52;85001933;SENSOR PROX,OMRON/E2E-CR8C1;REM01-2000-2200-X000004;Corretiva
10079911;40001;23/01/2020;19:55:48;R$ 3.902,20;1;R$ 3.902,20;85002487;TINTA,AKZO NOBEL/INTERTHANE990 N9,5 3,6L;REM01-1000-1100-E000001;Planejada
10081337;40002;07/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080449;40023;26/03/2020;18:58:00;R$ 249,72;1;R$ 249,72;85002289;VALV. PNEUM REG PRESSAO/LRMA-1/4;REM01-2000-2200-X000001;Corretiva
10081339;40010;08/02/2022;22:10:15;R$ 797,30;1;R$ 797,30;85002046;SEPARADOR,IMSB/098422;REM01-1000-1200-E000004;Corretiva
10081340;40012;08/02/2022;12:39:28;R$ 552,67;1;R$ 552,67;85002091;DOBRADICA,PIN FIX,INOX,4X3POL,RET;REM01-1000-1200-E000006;Corretiva
10081341;40029;08/02/2022;18:29:10;R$ 502,58;1;R$ 502,58;85001938;BICO,SCL,NORDSON/322416;REM01-3000-3100-C000001;Corretiva
10081342;40013;09/02/2022;05:37:09;R$ 1.696,40;1;R$ 1.696,40;85001817;MEDIDOR VAZ/SV4200;REM01-1000-1200-F000001;Corretiva
10081343;40002;09/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081344;40002;10/02/2022;02:44:47;R$ 514,21;1;R$ 514,21;85002136;RETENTOR,28X42X5MM,VEDACOES/SV 201903;REM01-1000-1100-E000002;Corretiva
10081345;40023;11/02/2022;21:55:08;R$ 329,86;1;R$ 329,86;85002228;O-RING,69,50X3,VEDABRAS/11136 FPM 65SHA;REM01-2000-2200-X000001;Corretiva
10081346;40030;11/02/2022;19:39:23;R$ 291,12;1;R$ 291,12;85002156;TERMINAL ROTULA,IMETEX/DIN648 EJL10;REM01-3000-3100-C000002;Corretiva
10081347;40031;12/02/2022;20:21:06;R$ 419,00;1;R$ 419,00;85002179;"ESFERA, DIAM 1/2"", ACO INOX";REM01-3000-3200-T000001;Corretiva
10079597;40002;16/09/2019;21:56:11;R$ 485,73;1;R$ 485,73;85002151;SENSOR FOTOELETRICO,O0NLQ;REM01-1000-1100-E000002;Planejada
10081349;40014;14/02/2022;04:54:30;R$ 811,73;1;R$ 811,73;85002041;SENSOR PROX/NJ4-12 GM-N;REM01-1000-1200-F000002;Corretiva
10081350;40005;14/02/2022;15:00:27;R$ 628,00;1;R$ 628,00;85001927;CORREIA;REM01-1000-1100-E000005;Corretiva
10081351;40002;14/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081352;40014;16/02/2022;15:12:27;R$ 1.200,49;1;R$ 1.200,49;85001966;CALCA PROF,UNI,60PCT AL/40PCT POL,CZ,N40;REM01-1000-1200-F000002;Corretiva
10081353;40002;16/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081354;40001;17/02/2022;02:16:43;R$ 433,59;1;R$ 433,59;85002172;HASTE,DA ECT,/DES NE-11-308-1733;REM01-1000-1100-E000001;Corretiva
10081355;40014;18/02/2022;09:17:17;R$ 966,57;1;R$ 966,57;85002007;ALOJAMENTO/DES CCC26082;REM01-1000-1200-F000002;Planejada
10081356;40001;18/02/2022;09:10:45;R$ 492,43;1;R$ 492,43;85002008;HASTE,DA EVS,/DES CH-C26-092;REM01-1000-1100-E000001;Corretiva
10081357;40001;18/02/2022;04:25:01;R$ 310,51;1;R$ 310,51;85002243;COTOVELO TUBO/MACHO GIRATORIO,KXL0601S;REM01-1000-1100-E000001;Corretiva
10081358;40023;21/02/2022;09:14:14;R$ 878,19;1;R$ 878,19;85002017;ROLAMENTO,ENVASADORA,SKF/LLMHC12TA15;REM01-2000-2200-X000001;Corretiva
10081359;40018;21/02/2022;14:24:07;R$ 400,80;1;R$ 400,80;85002187;PORCA FIXACAO ROLAMENTO,M20X1,SKF/KM 4;REM01-2000-2100-X000002;Corretiva
10081360;40002;21/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081361;40023;23/02/2022;08:14:01;R$ 527,88;1;R$ 527,88;85001982;LACRE PLAST. SEG./ PERS. 2;REM01-2000-2200-X000001;Planejada
10079044;40008;21/01/2019;14:06:19;R$ 265,43;1;R$ 265,43;85001811;ROLO COMANDO/KR 40 PP;REM01-1000-1200-E000002;Corretiva
10081363;40002;23/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081364;40011;24/02/2022;20:01:00;R$ 804,00;1;R$ 804,00;85001899;CARRETEL,SHIGA/PR01986FR028,5;REM01-1000-1200-E000005;Corretiva
10081365;40023;25/02/2022;22:36:47;R$ 342,91;1;R$ 342,91;85002220;DIAFRAGMA WF 4 WILDEN/04-1010-58;REM01-2000-2200-X000001;Planejada
10081366;40031;25/02/2022;18:40:52;R$ 294,93;1;R$ 294,93;85002250;GAXETA UHMW, 20X14,5X14MM, CRS VED/65SHD;REM01-3000-3200-T000001;Corretiva
10081367;40010;26/02/2022;14:57:27;R$ 1.308,73;1;R$ 1.308,73;85001958;GUIA,DA EVS,/DES CI C26 202;REM01-1000-1200-E000004;Planejada
10081368;40026;26/02/2022;07:42:28;R$ 865,73;1;R$ 865,73;85001833;CHAPA PETG, ESP 6MM;REM01-2000-2200-X000004;Planejada
10081369;40001;26/02/2022;16:34:21;R$ 701,83;1;R$ 701,83;85002070;SANFONA,DO ENC,IMSB/018834;REM01-1000-1100-E000001;Corretiva
10081370;40005;26/02/2022;09:09:24;R$ 290,12;1;R$ 290,12;85002252;AMORTECEDOR HIDRAULICO,M10X1,SMC/RBC1007;REM01-1000-1100-E000005;Planejada
10081371;40013;28/02/2022;09:16:52;R$ 966,57;1;R$ 966,57;85002007;ALOJAMENTO/DES CCC26082;REM01-1000-1200-F000001;Corretiva
10081372;40002;28/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081373;40002;28/02/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081374;40001;01/03/2022;20:26:06;R$ 272,31;1;R$ 272,31;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-1000-1100-E000001;Corretiva
10079856;40008;14/01/2020;18:48:47;R$ 411,10;1;R$ 411,10;85002492;VALV. PNEUM REGULADORA FLUXO,0,2-10BAR;REM01-1000-1200-E000002;Corretiva
10081376;40023;03/03/2022;16:17:41;R$ 3.368,15;1;R$ 3.368,15;85001865;MOTOREDUTOR,ROTULADORA,KRONES/0901155564;REM01-2000-2200-X000001;Corretiva
10081117;40005;06/08/2021;05:46:22;R$ 1.649,20;1;R$ 1.649,20;85001921;BAÇO EVS/QF5110151;REM01-1000-1100-E000005;Planejada
10081378;40002;03/03/2022;06:23:54;R$ 732,96;1;R$ 732,96;85001935;CORTA,DA ECH,/DES CH-C26-091;REM01-1000-1100-E000002;Corretiva
10081379;40007;06/03/2022;21:44:16;R$ 294,00;1;R$ 294,00;85001887;COMPONENTE,EPOXI,INTERGARD2002COMPB0,9L;REM01-1000-1200-E000001;Planejada
10081380;40002;07/03/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081381;40002;09/03/2022;21:47:46;R$ 458,37;1;R$ 458,37;85002007;ALOJAMENTO/DES CCC26082;REM01-1000-1100-E000002;Corretiva
10081382;40022;10/03/2022;22:05:20;R$ 1.496,33;1;R$ 1.496,33;85001937;CARRETEL,DA BOMBA,WILDEN/04-3880-99;REM01-2000-2100-X000006;Corretiva
10081383;40002;11/03/2022;19:28:31;R$ 390,28;1;R$ 390,28;85002077;BRACO EVS/308-1323;REM01-1000-1100-E000002;Planejada
10081384;40007;12/03/2022;18:54:46;R$ 906,01;1;R$ 906,01;85002007;ALOJAMENTO/DES CCC26082;REM01-1000-1200-E000001;Corretiva
10081385;40002;14/03/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081386;40018;14/03/2022;21:33:44;R$ 1.582,06;1;R$ 1.582,06;85001928;RESISTENCIA,DA EVS,FABRIMA/600219;REM01-2000-2100-X000002;Corretiva
10080466;40005;30/03/2020;05:20:12;R$ 177,68;1;R$ 177,68;85002301;MANG. FESTO PUN-6 X 1,0;REM01-1000-1100-E000005;Planejada
10081388;40018;15/03/2022;19:47:08;R$ 310,23;1;R$ 310,23;85002120;ROLAMENTO AUTOCOMP ESF,SKF/2202E 2RS TN9;REM01-2000-2100-X000002;Corretiva
10079865;40030;15/01/2020;16:30:49;R$ 56,73;1;R$ 56,73;85002512;VALV. PNEUM BLOQUEIO/162810;REM01-3000-3100-C000002;Corretiva
10081390;40001;16/03/2022;01:06:44;R$ 656,04;1;R$ 656,04;85001922;BASE,DA EVS,GEFERPLAS/DES CI-C26-107;REM01-1000-1100-E000001;Corretiva
10081391;40012;16/03/2022;22:14:47;R$ 269,00;1;R$ 269,00;85002272;FIXACAO P/CILIND,GARF DIANT,FESTO/3111;REM01-1000-1200-E000006;Corretiva
10081392;40008;17/03/2022;22:10:04;R$ 745,70;1;R$ 745,70;85002049;CANTONEIRA,DA ECT,/1088234;REM01-1000-1200-E000002;Corretiva
10081393;40014;17/03/2022;12:03:10;R$ 421,31;1;R$ 421,31;85002178;GAXETA U, 32X42X7MM;REM01-1000-1200-F000002;Corretiva
10081394;40022;18/03/2022;15:15:35;R$ 3.243,76;1;R$ 3.243,76;85001867;CORREIA,APLIPACK/71739572;REM01-2000-2100-X000006;Planejada
10081395;40026;18/03/2022;03:09:09;R$ 1.233,99;1;R$ 1.233,99;85001962;ANEL VED. 58X72X12MM;REM01-2000-2200-X000004;Corretiva
10081396;40019;19/03/2022;07:03:34;R$ 1.372,80;1;R$ 1.372,80;85001956;BUCHA AUTOLUBRIFICANTE,GLACIER/0606DU;REM01-2000-2100-X000003;Corretiva
10079710;40014;19/11/2019;19:41:26;R$ 331,75;1;R$ 331,75;85002226;SENSOR FOTOELET/OS1K-VF-RT;REM01-1000-1200-F000002;Planejada
10081398;40002;21/03/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081399;40011;22/03/2022;12:41:55;R$ 555,72;1;R$ 555,72;85002111;ENGRENAGEM,/DES NE-11-303-1017;REM01-1000-1200-E000005;Corretiva
10081400;40004;25/03/2022;05:22:16;R$ 806,35;1;R$ 806,35;85002045;GERADOR VACUO,FESTO/VAD-1/4;REM01-1000-1100-E000004;Planejada
10081401;40002;28/03/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081402;40017;28/03/2022;08:06:26;R$ 514,93;1;R$ 514,93;85002091;DOBRADICA,PIN FIX,INOX,4X3POL,RET;REM01-2000-2100-X000001;Corretiva
10081403;40001;29/03/2022;13:24:57;R$ 6.696,01;1;R$ 6.696,01;85001813;ENGRENAGEM;REM01-1000-1100-E000001;Planejada
10081404;40010;29/03/2022;21:22:36;R$ 680,81;1;R$ 680,81;85002079;ROLAMENTO AGULHAS,INA/NK 30/30;REM01-1000-1200-E000004;Planejada
10081405;40017;30/03/2022;20:28:51;R$ 1.010,68;1;R$ 1.010,68;85001998;FILTRO BOMBA/0532.508;REM01-2000-2100-X000001;Corretiva
10081406;40023;31/03/2022;01:15:50;R$ 3.811,50;1;R$ 3.811,50;85001858;MOTOBOMBA CENTRIF,HORIZ,KING/K6550124;REM01-2000-2200-X000001;Planejada
10081098;40006;26/05/2022;05:16:37;R$ 326,27;1;R$ 326,27;85001978;VALV. PNEUM DIREC./533342;REM01-1000-1100-E000006;Corretiva
10081099;40007;01/04/2022;19:36:43;R$ 941,99;1;R$ 941,99;85002013;CORREIA SINCR/1700T510;REM01-1000-1200-E000001;Corretiva
10081100;40006;03/04/2022;21:55:58;R$ 306,33;1;R$ 306,33;85002247;TUBO FLEX,POLIURETANO,AZUL,FESTO/159666;REM01-1000-1100-E000006;Corretiva
10081101;40013;05/04/2022;20:36:30;R$ 386,36;1;R$ 386,36;85002200;DESENGRAXANTE,HENKEL/NATURAL BLUE 5L;REM01-1000-1200-F000001;Planejada
10081102;40002;05/04/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081103;40003;05/04/2022;01:50:21;R$ 894,04;1;R$ 894,04;85001908;GUIA DESLIZAMENTO LINEAR,SKF/LLMHC12TA;REM01-1000-1100-E000003;Corretiva
10081104;40018;06/04/2022;20:56:52;R$ 1.381,98;1;R$ 1.381,98;85001952;PINO,ZG USINAGEM/PIZG607;REM01-2000-2100-X000002;Planejada
10081105;40005;07/04/2022;23:35:19;R$ 2.700,72;1;R$ 2.700,72;85001879;FORRO,PLACA,FIBRA,ARMSTRONG/FINE RH-90;REM01-1000-1100-E000005;Corretiva
10081106;40004;08/04/2022;05:34:11;R$ 1.308,72;1;R$ 1.308,72;85001958;GUIA,DA EVS,/DES CI C26 202;REM01-1000-1100-E000004;Corretiva
10081107;40023;11/04/2022;15:29:39;R$ 1.185,92;1;R$ 1.185,92;85001968;SENSOR FOTOELET/WL12-2B560;REM01-2000-2200-X000001;Corretiva
10081108;40023;11/04/2022;15:52:15;R$ 523,19;1;R$ 523,19;85002125;DISJUNTOR TERMOMAGNETICO,ABB/S273-K16;REM01-2000-2200-X000001;Corretiva
10081109;40002;12/04/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10079174;40023;12/04/2022;06:14:49;R$ 708,36;1;R$ 708,36;85002059;FONTE ALIM,MONOF,SIEMENS/6EP1333-2AA01;REM01-2000-2200-X000001;Planejada
10081111;40001;12/04/2022;11:50:59;R$ 326,71;1;R$ 326,71;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10081112;40002;14/04/2022;19:24:11;R$ 555,15;1;R$ 555,15;85001982;LACRE PLAST. SEG./ PERS. 2;REM01-1000-1100-E000002;Corretiva
10081113;40012;14/04/2022;22:16:12;R$ 493,15;1;R$ 493,15;85002154;CILINDRO PNEUMATICO,40MM,FESTO/156627;REM01-1000-1200-E000006;Planejada
10079849;40029;14/04/2022;05:49:36;R$ 307,85;1;R$ 307,85;85002120;ROLAMENTO AUTOCOMP ESF,SKF/2202E 2RS TN9;REM01-3000-3100-C000001;Corretiva
10081115;40025;16/04/2022;09:38:08;R$ 501,15;1;R$ 501,15;85002127;BOTAO LUMINOSO TELEMECANIQUE;REM01-2000-2200-X000003;Planejada
10081116;40001;18/04/2022;12:55:04;R$ 15.796,93;1;R$ 15.796,93;85001798;CAMISA,9042234S;REM01-1000-1100-E000001;Corretiva
10081117;40008;18/04/2022;14:43:38;R$ 971,93;1;R$ 971,93;85002006;TIPO ALFAB,DA ECT,ROL/ROL-ECT-S-CCC24019;REM01-1000-1200-E000002;Planejada
10081378;40002;19/04/2022;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10081119;40014;19/04/2022;19:04:28;R$ 1.788,07;1;R$ 1.788,07;85001908;GUIA DESLIZAMENTO LINEAR,SKF/LLMHC12TA;REM01-1000-1200-F000002;Corretiva
